Wavelength(nm),Transmission(%)
2134.0,0.935186
2135.0,0.935186
2136.0,0.935186
2137.0,0.935187
2138.0,0.935187
2139.0,0.935187
2140.0,0.935188
2141.0,0.935188
2142.0,0.935188
2143.0,0.935188
2144.0,0.935189
2145.0,0.935189
2146.0,0.935189
2147.0,0.93519
2148.0,0.93519
2149.0,0.93519
2150.0,0.935191
2151.0,0.935191
2152.0,0.935191
2153.0,0.935191
2154.0,0.935192
2155.0,0.935192
2156.0,0.935192
2157.0,0.935193
2158.0,0.935193
2159.0,0.935193
2160.0,0.935193
2161.0,0.935194
2162.0,0.935194
2163.0,0.935194
2164.0,0.935195
2165.0,0.935195
2166.0,0.935195
2167.0,0.935195
2168.0,0.935196
2169.0,0.935196
2170.0,0.935196
2171.0,0.935197
2172.0,0.935197
2173.0,0.935197
2174.0,0.935197
2175.0,0.935198
2176.0,0.935198
2177.0,0.935198
2178.0,0.935199
2179.0,0.935199
2180.0,0.935199
2181.0,0.935199
2182.0,0.9352
2183.0,0.9352
2184.0,0.9352
2185.0,0.935201
2186.0,0.935201
2187.0,0.935201
2188.0,0.935201
2189.0,0.935202
2190.0,0.935202
2191.0,0.935202
2192.0,0.935203
2193.0,0.935203
2194.0,0.935203
2195.0,0.935203
2196.0,0.935204
2197.0,0.935204
2198.0,0.935204
2199.0,0.935204
2200.0,0.935205
2201.0,0.935205
2202.0,0.935205
2203.0,0.935206
2204.0,0.935206
2205.0,0.935206
2206.0,0.935206
2207.0,0.935207
2208.0,0.935207
2209.0,0.935207
2210.0,0.935207
2211.0,0.935208
2212.0,0.935208
2213.0,0.935208
2214.0,0.935209
2215.0,0.935209
2216.0,0.935209
2217.0,0.935209
2218.0,0.93521
2219.0,0.93521
2220.0,0.93521
2221.0,0.93521
2222.0,0.935211
2223.0,0.935211
2224.0,0.935211
2225.0,0.935211
2226.0,0.935212
2227.0,0.935212
2228.0,0.935212
2229.0,0.935213
2230.0,0.935213
2231.0,0.935213
2232.0,0.935213
2233.0,0.935214
2234.0,0.935214
2235.0,0.935214
2236.0,0.935214
2237.0,0.935215
2238.0,0.935215
2239.0,0.935215
2240.0,0.935215
2241.0,0.935216
2242.0,0.935216
2243.0,0.935216
2244.0,0.935216
2245.0,0.935217
2246.0,0.935217
2247.0,0.935217
2248.0,0.935218
2249.0,0.935218
2250.0,0.935218
2251.0,0.935218
2252.0,0.935219
2253.0,0.935219
2254.0,0.935219
2255.0,0.935219
2256.0,0.93522
2257.0,0.93522
2258.0,0.93522
2259.0,0.93522
2260.0,0.935221
2261.0,0.935221
2262.0,0.935221
2263.0,0.935221
2264.0,0.935222
2265.0,0.935222
2266.0,0.935222
2267.0,0.935222
2268.0,0.935223
2269.0,0.935223
2270.0,0.935223
2271.0,0.935223
2272.0,0.935224
2273.0,0.935224
2274.0,0.935224
2275.0,0.935224
2276.0,0.935225
2277.0,0.935225
2278.0,0.935225
2279.0,0.935225
2280.0,0.935226
2281.0,0.935226
2282.0,0.935226
2283.0,0.935226
2284.0,0.935227
2285.0,0.935227
2286.0,0.935227
2287.0,0.935227
2288.0,0.935228
2289.0,0.935228
2290.0,0.935228
2291.0,0.935228
2292.0,0.935228
2293.0,0.935229
2294.0,0.935229
2295.0,0.935229
2296.0,0.935229
2297.0,0.93523
2298.0,0.93523
2299.0,0.93523
2300.0,0.93523
2301.0,0.935231
2302.0,0.935231
2303.0,0.935231
2304.0,0.935231
2305.0,0.935232
2306.0,0.935232
2307.0,0.935232
2308.0,0.935232
2309.0,0.935233
2310.0,0.935233
2311.0,0.935233
2312.0,0.935233
2313.0,0.935234
2314.0,0.935234
2315.0,0.935234
2316.0,0.935234
2317.0,0.935234
2318.0,0.935235
2319.0,0.935235
2320.0,0.935235
2321.0,0.935235
2322.0,0.935236
2323.0,0.935236
2324.0,0.935236
2325.0,0.935236
2326.0,0.935237
2327.0,0.935237
2328.0,0.935237
2329.0,0.935237
2330.0,0.935238
2331.0,0.935238
2332.0,0.935238
2333.0,0.935238
2334.0,0.935238
2335.0,0.935239
2336.0,0.935239
2337.0,0.935239
2338.0,0.935239
2339.0,0.93524
2340.0,0.93524
2341.0,0.93524
2342.0,0.93524
2343.0,0.93524
2344.0,0.935241
2345.0,0.935241
2346.0,0.935241
2347.0,0.935241
2348.0,0.935242
2349.0,0.935242
2350.0,0.935242
2351.0,0.935242
2352.0,0.935243
2353.0,0.935243
2354.0,0.935243
2355.0,0.935243
2356.0,0.935243
2357.0,0.935244
2358.0,0.935244
2359.0,0.935244
2360.0,0.935244
2361.0,0.935245
2362.0,0.935245
2363.0,0.935245
2364.0,0.935245
2365.0,0.935245
2366.0,0.935246
2367.0,0.935246
2368.0,0.935246
2369.0,0.935246
2370.0,0.935247
2371.0,0.935247
2372.0,0.935247
2373.0,0.935247
2374.0,0.935247
2375.0,0.935248
2376.0,0.935248
2377.0,0.935248
2378.0,0.935248
2379.0,0.935248
2380.0,0.935249
2381.0,0.935249
2382.0,0.935249
2383.0,0.935249
2384.0,0.93525
2385.0,0.93525
2386.0,0.93525
2387.0,0.93525
2388.0,0.93525
2389.0,0.935251
2390.0,0.935251
2391.0,0.935251
2392.0,0.935251
2393.0,0.935251
2394.0,0.935252
2395.0,0.935252
2396.0,0.935252
2397.0,0.935252
2398.0,0.935253
2399.0,0.935253
2400.0,0.935253
2401.0,0.935253
2402.0,0.935253
2403.0,0.935254
2404.0,0.935254
2405.0,0.935254
2406.0,0.935254
2407.0,0.935254
2408.0,0.935255
2409.0,0.935255
2410.0,0.935255
2411.0,0.935255
2412.0,0.935256
2413.0,0.935256
2414.0,0.935256
2415.0,0.935256
2416.0,0.935256
2417.0,0.935257
2418.0,0.935257
2419.0,0.935257
2420.0,0.935257
2421.0,0.935257
2422.0,0.935258
2423.0,0.935258
2424.0,0.935258
2425.0,0.935258
2426.0,0.935258
2427.0,0.935259
2428.0,0.935259
2429.0,0.935259
2430.0,0.935259
2431.0,0.935259
2432.0,0.93526
2433.0,0.93526
2434.0,0.93526
2435.0,0.93526
2436.0,0.93526
2437.0,0.935261
2438.0,0.935261
2439.0,0.935261
2440.0,0.935261
2441.0,0.935261
2442.0,0.935262
2443.0,0.935262
2444.0,0.935262
2445.0,0.935262
2446.0,0.935262
2447.0,0.935263
2448.0,0.935263
2449.0,0.935263
2450.0,0.935263
2451.0,0.935263
2452.0,0.935264
2453.0,0.935264
2454.0,0.935264
2455.0,0.935264
2456.0,0.935264
2457.0,0.935265
2458.0,0.935265
2459.0,0.935265
2460.0,0.935265
2461.0,0.935265
2462.0,0.935266
2463.0,0.935266
2464.0,0.935266
2465.0,0.935266
2466.0,0.935266
2467.0,0.935267
2468.0,0.935267
2469.0,0.935267
2470.0,0.935267
2471.0,0.935267
2472.0,0.935268
2473.0,0.935268
2474.0,0.935268
2475.0,0.935268
2476.0,0.935268
2477.0,0.935269
2478.0,0.935269
2479.0,0.935269
2480.0,0.935269
2481.0,0.935269
2482.0,0.935269
2483.0,0.93527
2484.0,0.93527
2485.0,0.93527
2486.0,0.93527
2487.0,0.93527
2488.0,0.935271
2489.0,0.935271
2490.0,0.935271
2491.0,0.935271
2492.0,0.935271
2493.0,0.935272
2494.0,0.935272
2495.0,0.935272
2496.0,0.935272
2497.0,0.935272
2498.0,0.935273
2499.0,0.935273
2500.0,0.935273
